Date,Open,High,Low,Close,Volume
2026-06-08,2620.0,2650.0,2350.0,2350.0,331947700
2026-06-09,2510.0,2620.0,2510.0,2620.0,371055600
2026-06-10,2500.0,2810.0,2500.0,2810.0,391732600
2026-06-11,2870.0,2970.0,2810.0,2870.0,274793100
2026-06-12,2910.0,2980.0,2860.0,2860.0,181531900
2026-06-15,2900.0,2970.0,2890.0,2930.0,156789000
2026-06-16,,,,,
2026-06-17,2950.0,3030.0,2940.0,2960.0,200799700
2026-06-18,2800.0,2800.0,2670.0,2780.0,210813900
2026-06-19,2700.0,2710.0,2580.0,2580.0,374544500
2026-06-22,2580.0,2590.0,2500.0,2510.0,194270900
2026-06-23,2500.0,2610.0,2500.0,2540.0,173184800
2026-06-24,2570.0,2590.0,2480.0,2500.0,173348900
2026-06-25,2530.0,2540.0,2500.0,2500.0,94937900
2026-06-26,2420.0,2480.0,2370.0,2480.0,220918000
2026-06-29,2470.0,2470.0,2410.0,2410.0,124858100
2026-06-30,2390.0,2400.0,2350.0,2350.0,318664200
2026-07-01,2380.0,2450.0,2350.0,2440.0,111997100
2026-07-02,2470.0,2490.0,2420.0,2450.0,112046100
2026-07-03,2480.0,2540.0,2470.0,2520.0,83587600
2026-07-06,2520.0,2530.0,2470.0,2480.0,48614200
2026-07-07,2460.0,2480.0,2420.0,2480.0,119404100
2026-07-08,2480.0,2540.0,2470.0,2510.0,98228500
2026-07-09,2500.0,2510.0,2450.0,2510.0,68742100
2026-07-10,2480.0,2500.0,2440.0,2480.0,129033800
2026-07-13,2480.0,2520.0,2460.0,2510.0,80358400
2026-07-14,2500.0,2600.0,2490.0,2560.0,118565500
2026-07-15,2560.0,2570.0,2490.0,2520.0,142706600
2026-07-16,2520.0,2560.0,2510.0,2530.0,56858100
2026-07-17,2550.0,2670.0,2540.0,2660.0,143963900
2026-07-20,2670.0,2750.0,2660.0,2710.0,146905500
2026-07-21,2770.0,2770.0,2700.0,2750.0,140279600
2026-07-22,2730.0,2730.0,2670.0,2700.0,122114100
2026-07-23,2710.0,2710.0,2650.0,2650.0,91296700
2026-07-24,2600.0,2630.0,2580.0,2630.0,92442500
2026-07-27,2670.0,2670.0,2560.0,2590.0,60467000
2026-07-28,2580.0,2620.0,2560.0,2560.0,69694800
2026-07-29,2560.0,2610.0,2540.0,2560.0,76414900
2026-07-30,2600.0,2670.0,2590.0,2670.0,103302600
2026-07-31,2670.0,2680.0,2600.0,2630.0,91987400
2026-08-03,2600.0,2740.0,2600.0,2740.0,112278700
2026-08-04,2740.0,2790.0,2710.0,2790.0,90753600
2026-08-05,2780.0,2780.0,2700.0,2710.0,109494500
2026-08-06,2710.0,2720.0,2650.0,2650.0,138223900
2026-08-07,2650.0,2720.0,2650.0,2710.0,66412400
2026-08-10,2720.0,2730.0,2620.0,2620.0,93974000
2026-08-11,2640.0,2650.0,2570.0,2610.0,84124100
2026-08-12,2610.0,2620.0,2570.0,2590.0,120373100
2026-08-13,2600.0,2610.0,2570.0,2590.0,76115000
2026-08-14,2600.0,2630.0,2590.0,2620.0,80799200
2026-08-17,,,,,
2026-08-18,2640.0,2640.0,2600.0,2600.0,80089000
2026-08-19,2600.0,2610.0,2580.0,2600.0,45580300
